game_dates,pitcher_hm,pitcher_aw,hitman_hm_1,hitman_hm_2,hitman_hm_3,hitman_hm_4,hitman_hm_5,hitman_hm_6,hitman_hm_7,hitman_hm_8,hitman_hm_9,hitman_aw_1,hitman_aw_2,hitman_aw_3,hitman_aw_4,hitman_aw_5,hitman_aw_6,hitman_aw_7,hitman_aw_8,hitman_aw_9,winner,gameId,homeTeamCode,awayTeamCode,hm_R,hm_h,hm_e,hm_b,aw_R,aw_h,aw_e,aw_b
20230511,53714,52457,68700,68743,69737,66715,66657,78288,53764,78756,63704,64610,52415,62404,51463,75334,78122,50458,66409,69428,HOME,20230511SSHH02023,HH,SS,4,6,0,2,0,4,1,2
20230511,53613,50859,62234,64646,78603,72443,52630,69727,65610,63260,63722,51817,67893,71837,75847,62895,76802,60558,68805,51865,AWAY,20230511SKHT02023,HT,SK,3,9,0,5,5,10,1,3
20230511,67539,53233,53554,69517,52547,79608,62931,78513,68525,61102,52591,79231,66209,76232,78224,64153,79240,53211,63123,64468,HOME,20230511OBLT02023,LT,OB,7,9,1,10,6,12,2,3
20230511,53040,65933,64868,52009,68050,64007,78548,79402,67005,69064,53057,77532,62907,79215,53955,63963,69995,68904,51907,64022,AWAY,20230511NCKT02023,KT,NC,1,6,0,2,4,15,1,4
20230512,60841,79764,51817,76267,75847,53827,62895,67893,76802,60558,62864,68743,68700,69737,79192,66715,66657,69766,66707,78756,AWAY,20230512HHSK02023,SK,HH,2,7,2,6,5,11,1,3
20230512,51230,51648,79240,64468,76232,64153,69203,53211,63202,67207,66209,62234,61353,52630,72443,78603,65610,63260,63722,64646,HOME,20230512HTOB02023,OB,HT,6,8,0,5,1,6,0,2
20230512,77446,69108,52415,64610,51463,62404,75334,78122,50458,66409,52402,66108,62415,76290,53123,79109,69102,79365,77564,68106,HOME,20230512LGSS02023,SS,LG,4,8,0,5,0,3,1,1
20230512,64001,64021,64868,68050,78548,52009,64007,79402,53058,53036,53057,50202,69517,52547,79608,78513,68525,52591,53569,62802,HOME,20230512LTKT02023,KT,LT,2,10,0,2,1,5,0,1
20230512,68341,51948,67341,52348,67304,50350,75566,51344,64340,64657,53344,77532,62907,79215,53955,62934,62244,68904,51907,66965,HOME,20230512NCWO02023,WO,NC,7,13,0,3,4,8,2,5
20230513,53898,52701,50854,76267,75847,53827,62895,67893,76802,67807,62864,68743,66715,69737,79192,66657,53712,78288,69766,78756,HOME,20230513HHSK02023,SK,HH,8,11,1,7,5,9,0,3
20230513,51264,53645,79231,50293,76232,78224,64153,53211,79240,64468,67207,64646,64560,78603,72443,65610,52630,63260,69727,66354,HOME,20230513HTOB02023,OB,HT,5,6,0,4,1,6,1,1
20230513,50449,69103,52415,64610,51463,62404,74540,50458,78122,52402,52430,66108,62415,76290,53123,79109,69102,79365,68106,77564,AWAY,20230513LGSS02023,SS,LG,4,8,0,1,7,12,0,6
20230513,65056,62363,64868,68050,52009,64007,62558,79402,67005,73113,69064,52591,68525,52547,79608,78513,62931,69517,61102,67504,AWAY,20230513LTKT02023,KT,LT,0,5,0,6,5,9,0,5
20230513,69343,69962,67341,75566,67304,50350,52348,64340,64657,51344,53344,77532,62907,79215,53955,63963,63905,62244,51907,66965,HOME,20230513NCWO02023,WO,NC,9,13,2,9,2,4,1,3
20230514,65516,50558,67005,68050,52009,64007,78548,79402,66702,73113,69064,53554,69517,68525,79608,52547,78513,62931,61102,52591,AWAY,20230514LTKT02023,KT,LT,3,8,1,5,8,14,0,3
20230514,50404,52145,52415,64610,51463,62404,78122,50458,74540,52430,67449,66108,62415,69102,53123,79109,79365,78168,68106,79150,AWAY,20230514LGSS02023,SS,LG,5,9,1,1,8,12,2,5
20230514,53375,53913,67341,52348,67304,50350,75566,64340,51344,64346,53344,77532,62907,79215,53955,63963,62244,51907,69995,66965,AWAY,20230514NCWO02023,WO,NC,4,10,2,1,6,10,0,1
20230514,77829,65764,50854,76267,75847,53827,62895,67893,76802,60558,62864,68743,68700,69737,79192,53712,78288,66715,78756,50709,DRAW,20230514HHSK02023,SK,HH,3,8,2,8,3,11,0,7
20230514,69045,77637,79231,64468,76232,64153,79240,65269,69203,66209,67207,62234,61353,78603,72443,52630,65610,63260,63722,64646,HOME,20230514HTOB02023,OB,HT,8,15,1,4,4,10,3,1
20230516,69446,53664,50458,52415,51463,62404,74540,75334,78122,52430,67449,62234,78603,61353,72443,52630,69727,63260,63722,64646,AWAY,20230516HTSS02023,SS,HT,2,9,0,5,8,10,1,4
20230516,50157,52043,62415,68119,79365,53123,79109,77564,79150,68106,66112,68050,79402,52009,75125,64007,78548,67005,73113,64115,AWAY,20230516KTLG02023,LG,KT,7,8,1,1,12,15,1,6
20230516,52720,52528,68743,69737,79192,66715,78288,78756,53712,69766,68700,53554,52547,68525,79608,78513,62931,69517,61102,53505,AWAY,20230516LTHH02023,HH,LT,1,5,0,2,3,12,0,6
20230516,65320,67263,67341,64340,67304,50350,75566,52348,51344,64657,79456,79231,64468,76232,64153,79240,53211,65269,50293,67207,AWAY,20230516OBWO02023,WO,OB,1,6,1,4,4,11,0,4
20230516,68902,53833,77532,62907,79215,53955,63963,62244,51907,69995,66965,50854,76267,75847,53827,62895,67893,60558,67807,51865,HOME,20230516SKNC02023,NC,SK,5,15,0,3,3,12,1,4
20230517,65933,50859,77532,62907,79215,53955,63963,51907,69995,66965,64022,50854,60558,75847,53827,76267,76802,67893,66864,51865,AWAY,20230517SKNC02023,NC,SK,0,5,0,6,4,9,1,5
20230517,78148,52295,67341,64340,67304,50350,52348,51344,75566,78135,79456,79231,64468,76232,78224,64153,53211,79240,50293,67207,AWAY,20230517OBWO02023,WO,OB,6,9,0,7,9,14,1,5
20230517,61101,53040,66108,62415,76290,53123,79109,69102,79365,68106,77564,68050,79402,52009,75125,64007,62558,64868,73113,64115,HOME,20230517KTLG02023,LG,KT,7,15,1,7,3,10,1,4
20230517,52457,53613,50458,52415,51463,62404,74540,64610,78122,75334,66409,64646,61353,52630,72443,78603,65610,69727,63260,63722,AWAY,20230517HTSS02023,SS,HT,6,9,0,4,7,14,2,2
20230517,53714,67539,68743,69737,79192,66715,66657,78288,53712,50709,69766,52591,50202,68525,79608,78513,61102,67504,69508,69453,HOME,20230517LTHH02023,HH,LT,2,8,1,3,1,4,0,4
20230518,69108,64001,66108,62415,76290,53123,79109,69102,79365,68106,77564,68050,79402,64007,75125,78548,52009,64004,64115,53057,HOME,20230518KTLG02023,LG,KT,9,14,1,3,5,8,0,7
20230518,79764,62363,68743,69737,79192,66715,66657,78288,53712,66707,50709,53554,50202,69517,79608,68525,62931,61102,67504,62802,AWAY,20230518LTHH02023,HH,LT,3,4,1,5,7,13,1,7
20230518,68341,51230,67341,64340,67304,50350,52348,75566,78135,51344,53344,79231,64468,76232,64153,53211,79240,50293,63202,67207,HOME,20230518OBWO02023,WO,OB,7,14,0,3,3,8,0,1
20230519,51648,69343,62234,64646,78603,72443,65610,52630,63260,65653,63722,67341,78135,67304,50350,75566,64984,52348,51344,53344,HOME,20230519WOHT02023,HT,WO,10,17,1,3,1,2,0,4
20230519,51948,77446,77532,62907,79215,53955,63963,62244,68904,51907,69995,50458,62404,51463,74540,75334,78122,51417,52415,64610,AWAY,20230519SSNC02023,NC,SS,4,9,1,5,5,11,0,3
20230519,69103,52701,66108,68119,76290,53123,79109,69102,79365,77564,62415,68743,69737,79192,66715,66657,50709,52769,66707,53764,HOME,20230519HHLG02023,LG,HH,3,7,1,4,1,7,0,0
20230519,65056,51264,68050,64004,64007,75125,78548,52009,64115,60566,69056,79231,64468,76232,78224,64153,53211,50293,68205,67207,HOME,20230519OBKT02023,KT,OB,6,12,1,3,1,5,1,4
20230519,64021,60841,53554,50202,69517,79608,78513,62931,64717,62802,52591,50854,76267,75847,53827,62895,67893,60558,67807,62864,HOME,20230519SKLT02023,LT,SK,7,10,0,4,5,11,0,4
20230520,52145,60768,66108,68119,76290,79365,79109,69102,68106,77564,62415,68743,66657,69737,79192,66715,78288,52769,65703,53764,DRAW,20230520HHLG02023,LG,HH,1,9,0,4,1,7,2,6
20230520,65516,69045,68050,79402,64007,75125,78548,52009,64004,68504,64115,79231,64468,76232,78224,64153,79240,53211,69203,67207,AWAY,20230520OBKT02023,KT,OB,0,2,0,2,6,12,1,3
20230520,50558,77829,53554,52591,68525,79608,61102,62931,67504,62802,69508,50854,67893,75847,53827,76267,62895,76802,67807,62864,AWAY,20230520SKLT02023,LT,SK,0,2,1,0,5,9,0,5
20230520,53913,68501,77532,62907,79215,53955,63963,62244,51907,66965,69995,50458,51417,62404,51463,78122,52415,75334,66406,52402,HOME,20230520SSNC02023,NC,SS,14,19,1,8,3,9,1,1
20230520,53645,53375,62234,64646,52630,72443,78603,61353,65610,63260,63722,67341,78135,67304,50350,75566,64984,64340,64346,79456,HOME,20230520WOHT02023,HT,WO,3,6,0,2,2,7,1,5
20230521,50157,52720,66108,68119,76290,53123,69102,79365,68106,77564,65207,68743,78756,79192,69737,78288,50709,66657,52769,68700,HOME,20230521HHLG02023,LG,HH,4,9,0,3,1,5,0,3
20230521,52043,67263,68050,64004,64007,75125,78548,68504,73113,66702,79402,69203,64468,76232,78224,64153,79240,53211,63123,66209,HOME,20230521OBKT02023,KT,OB,7,11,0,3,3,7,0,2
20230521,52528,53833,53554,50202,79608,68525,52591,62931,61102,69517,67504,50854,76802,75847,53827,76267,60558,51868,62864,66864,AWAY,20230521SKLT02023,LT,SK,3,5,1,8,6,10,0,5
20230521,60263,50404,77532,69995,79215,53955,62934,62244,63905,66965,51907,50458,51417,62404,51463,78122,75334,74540,52430,52415,AWAY,20230521SSNC02023,NC,SS,1,8,0,5,2,4,1,6
20230521,77637,65320,62234,64646,52630,72443,78603,61353,65610,63260,63722,67341,78135,75566,50350,52348,64984,64340,79456,51344,AWAY,20230521WOHT02023,HT,WO,0,3,0,2,1,8,1,2
20230523,53040,78148,68050,79402,64007,75125,78548,52009,64004,68504,64115,67341,64340,67304,75566,64984,51344,64346,79456,65357,AWAY,20230523WOKT02023,KT,WO,1,6,1,2,3,9,0,1
20230523,67539,68902,53554,50202,69517,78513,79608,68525,62931,61102,62802,77532,50906,79215,53955,62244,63905,69995,51907,66965,HOME,20230523NCLT02023,LT,NC,2,7,0,2,0,6,0,1
20230523,74513,69446,79231,64468,76232,64153,53211,78224,79240,69203,67207,50458,51417,62404,51463,74540,64610,75334,78122,52415,HOME,20230523SSOB02023,OB,SS,7,14,2,1,5,11,1,3
20230523,50859,61101,51817,50854,75847,53827,76267,67893,62895,60558,62864,66108,62415,76290,53123,79109,69102,79365,68106,77564,AWAY,20230523LGSK02023,SK,LG,1,6,1,2,9,13,0,9
20230523,53714,53664,68743,66657,79192,69737,66715,78288,66706,53764,65703,62234,64646,78603,72443,52630,65610,63260,63722,65653,HOME,20230523HTHH02023,HH,HT,9,10,2,6,5,11,1,3
20230524,79764,53613,53764,66657,79192,69737,78288,66715,50709,65703,66706,62234,64646,52630,72443,78603,61353,69727,66662,63260,AWAY,20230524HTHH02023,HH,HT,2,6,2,3,4,10,1,1
20230524,53825,69108,51817,50854,75847,53827,76267,67893,62895,50820,62864,62415,68119,76290,53123,79109,69102,77564,68106,66112,HOME,20230524LGSK02023,SK,LG,5,5,1,3,3,9,2,10
20230524,62363,66920,53554,68525,78513,79608,52591,79290,67504,64717,69453,77532,62907,79215,53955,63963,62244,69995,51907,66965,AWAY,20230524NCLT02023,LT,NC,1,6,1,5,3,8,0,5
20230524,51230,52457,79231,64468,76232,64153,53211,78224,79240,50293,67207,51417,52415,62404,51463,74540,64610,75334,78122,66406,AWAY,20230524SSOB02023,OB,SS,1,10,1,3,6,10,0,4
20230524,64001,68341,68050,79402,52009,75125,78548,64004,68504,64115,67005,67341,75566,67304,64340,64984,79456,64346,51344,65357,HOME,20230524WOKT02023,KT,WO,4,6,1,5,1,6,2,1
20230525,52701,51648,68743,53764,79192,69737,66715,78756,66657,66707,68700,62234,64646,52630,72443,61353,69727,63260,66662,66614,HOME,20230525HTHH02023,HH,HT,4,5,0,9,3,6,0,4
20230525,53898,69103,51817,50854,75847,53827,76267,67893,62895,50820,51865,66108,68119,76290,53123,79109,69102,79365,62415,65207,AWAY,20230525LGSK02023,SK,LG,3,7,0,3,8,13,2,3
20230525,64021,51948,53554,50202,78513,79608,68525,62931,69517,68518,62802,77532,62907,79215,53955,63963,62244,69995,51907,66965,HOME,20230525NCLT02023,LT,NC,11,11,1,8,1,5,2,1
20230525,51264,77446,79231,67207,64153,78224,65269,53211,79240,64011,74206,52415,51403,62404,51463,74540,75334,78122,68407,68463,HOME,20230525SSOB02023,OB,SS,4,9,2,5,3,9,2,4
20230525,65056,69343,68050,79402,52009,75125,78548,64004,73113,68504,67005,67341,64340,67304,50350,75566,78135,51344,65357,53344,HOME,20230525WOKT02023,KT,WO,3,11,0,1,0,5,1,1
20230526,69045,60841,79231,67207,64153,78224,53211,79240,74206,63202,50293,50854,67893,75847,53827,76267,62895,69813,50820,62864,AWAY,20230526SKOB02023,OB,SK,3,6,0,8,14,15,1,4
20230526,53645,52145,62234,64646,52630,72443,78603,61353,69727,66662,63260,66108,68119,79109,53123,76290,69102,79365,77564,62415,AWAY,20230526LGHT02023,HT,LG,3,13,0,3,5,8,1,3
20230526,53375,50558,63920,67304,67341,50350,75566,79456,64657,51344,64340,53554,50202,78513,79608,69517,62931,68525,61102,62802,AWAY,20230526LTWO02023,WO,LT,0,5,0,4,2,9,0,1
20230526,53913,65764,77532,62907,79215,53955,63963,62244,69995,51907,66965,53764,68743,79192,69737,78288,66706,66657,65703,68700,HOME,20230526HHNC02023,NC,HH,11,12,0,5,0,8,0,5
20230526,68415,65516,51417,51403,51463,74540,75334,62404,78122,52415,52430,68050,79402,52009,75125,64004,64007,68504,73113,50066,AWAY,20230526KTSS02023,SS,KT,1,6,1,2,4,9,2,4
20230527,60263,52720,77532,62907,79215,53955,63963,62244,69995,51907,66965,53764,68743,79192,66715,69737,78288,78756,65703,66657,AWAY,20230527HHNC02023,NC,HH,0,8,2,7,5,2,0,7
20230527,50404,52043,62404,51403,51463,74540,75334,68466,52415,51417,64407,64004,79402,52009,75125,78548,64007,64504,67005,64115,AWAY,20230527KTSS02023,SS,KT,2,4,0,2,5,13,0,4
20230527,77637,50157,64646,63260,52630,72443,78603,65610,69727,63722,65653,66108,68119,79109,53123,76290,69102,79365,77564,62415,HOME,20230527LGHT02023,HT,LG,6,10,0,7,3,10,0,3
20230527,65320,52528,63920,51344,67341,67304,50350,64984,75566,79456,78135,53554,62802,78513,79608,69517,62931,68525,61102,50202,AWAY,20230527LTWO02023,WO,LT,5,8,0,4,6,14,0,2
20230528,78148,67539,63920,67304,67341,50350,64346,75566,79456,51344,78135,50202,62802,78513,79608,61102,62931,69517,68525,52591,HOME,20230528LTWO02023,WO,LT,7,13,3,3,5,9,1,5
20230528,69446,53040,62404,51417,51463,74540,75334,66838,51403,64610,52415,68050,79402,52009,75125,78548,64004,68504,64504,67005,HOME,20230528KTSS02023,SS,KT,6,11,0,2,4,7,0,2
20230528,53664,61101,64646,61353,52630,72443,78603,64560,69727,65610,63722,66108,68119,69102,53123,76290,79109,79365,62415,65207,AWAY,20230528LGHT02023,HT,LG,1,8,4,0,7,8,3,6
20230530,51648,64001,62234,64646,52630,72443,78603,61353,63260,67610,66662,79402,64007,52009,75125,78548,68050,64504,67005,64115,HOME,20230530KTHT02023,HT,KT,6,12,0,6,1,3,1,5
20230530,50126,62363,66108,68119,69102,53123,76290,79109,79365,62415,65207,50202,50500,78513,79608,61102,62931,62802,68525,53554,HOME,20230530LTLG02023,LG,LT,3,10,2,3,1,5,1,1
20230530,53927,67263,77532,62907,79215,53955,63963,62244,63905,51907,69995,79231,67207,76232,78224,64153,53211,79240,64011,74206,HOME,20230530OBNC02023,NC,OB,5,9,0,7,0,2,0,2
20230530,53833,52457,50854,67893,75847,53827,76267,62895,69813,62925,51865,62404,51417,51463,74540,51403,75334,52415,78122,64610,HOME,20230530SSSK02023,SK,SS,3,8,1,1,2,7,0,3
20230530,53714,68341,53764,68743,79192,66715,69737,78288,66706,69702,65703,63920,64340,67341,50350,67304,75566,53344,51344,78135,HOME,20230530WOHH02023,HH,WO,7,13,1,6,1,7,1,1
20230531,53825,77446,50854,67893,75847,53827,69813,76802,60558,62864,62925,51417,51463,51403,74540,52415,66838,68466,64610,66409,AWAY,20230531SSSK02023,SK,SS,2,7,0,5,3,7,0,2
20230531,79764,69343,53764,68743,79192,69737,78288,78756,69702,50709,66706,63920,67304,67341,50350,64346,64340,65357,68346,53344,AWAY,20230531WOHH02023,HH,WO,3,6,1,2,15,18,1,3
20230531,51948,68220,77532,62907,79215,53955,63963,62244,69995,66965,51907,79231,66209,76232,78224,64153,79240,64468,63202,67207,AWAY,20230531OBNC02023,NC,OB,2,5,2,5,3,7,0,7
20230531,53613,65056,62234,64646,52630,72443,61353,63260,67610,66662,66614,79402,64004,52009,75125,78548,68050,64007,73113,68504,HOME,20230531KTHT02023,HT,KT,7,12,0,5,1,3,1,2
20230531,69103,64021,66108,68119,76290,53123,79109,69102,79365,62415,65207,50500,50202,78513,69517,61102,62931,52591,68525,62802,AWAY,20230531LTLG02023,LG,LT,1,7,2,2,7,11,0,6
20230601,52145,52528,66108,68119,76290,53123,69102,79109,79365,77564,62415,50500,62802,78513,69517,79608,62931,52591,61102,53554,HOME,20230601LTLG02023,LG,LT,6,9,0,3,1,5,2,1
20230601,69839,68415,50854,76267,75847,53827,62895,67893,50820,76802,62864,51417,51463,62404,74540,52415,66838,51403,68466,64407,HOME,20230601SSSK02023,SK,SS,14,13,2,3,2,7,0,2
20230601,52701,53375,53764,68743,79192,66715,69737,78288,66706,69702,65703,63920,67304,67341,50350,64346,64984,65357,51344,53344,HOME,20230601WOHH02023,HH,WO,7,10,0,4,3,6,0,5
20230602,50558,77637,50500,52591,78513,79608,60523,68525,53554,69453,68518,62234,64646,52630,72443,78603,61353,63260,67610,63722,HOME,20230602HTLT02023,LT,HT,14,19,0,8,2,9,0,1
20230602,50157,65933,66108,68119,76290,53123,69102,79109,77564,66112,62415,77532,69995,79215,53955,63963,63905,66965,51907,64022,AWAY,20230602NCLG02023,LG,NC,2,6,1,2,9,12,0,7
20230602,65516,69045,79402,64004,64007,75125,78548,68504,64166,73113,66702,69238,79231,76232,64153,53211,79240,64468,63202,67207,AWAY,20230602OBKT02023,KT,OB,1,3,1,1,10,12,0,7
20230602,65764,50404,53764,68743,79192,66715,69737,66706,66704,65703,66707,51417,51463,62404,74540,51403,66838,75334,52415,64610,AWAY,20230602SSHH02023,HH,SS,7,16,0,3,8,17,1,3
20230602,60841,65320,50854,76267,75847,53827,62895,67893,50820,76802,62864,63920,67304,67341,75566,65357,79456,64346,51344,64984,HOME,20230602WOSK02023,SK,WO,3,5,0,3,2,8,1,8
20230603,52720,69446,68743,66704,79192,66715,69737,66706,78288,65703,66657,51417,51463,62404,74540,51403,66838,75334,52415,50458,AWAY,20230603SSHH02023,HH,SS,2,6,2,1,7,11,0,3
20230603,50859,78148,50854,76267,75847,53827,62895,67893,76802,60558,62864,63920,78135,67341,50350,67304,75566,65357,51344,53344,HOME,20230603WOSK02023,SK,WO,2,4,0,2,1,7,1,3
20230603,52043,51230,64004,79402,68050,75125,78548,76313,68504,64166,67006,69238,79231,76232,64153,79240,69203,64468,64011,67207,HOME,20230603OBKT02023,KT,OB,13,17,1,7,3,9,1,1
20230603,61101,53913,66108,68119,76290,53123,69102,79109,79365,77564,62415,77532,69995,79215,53955,63963,63905,66965,62244,51907,AWAY,20230603NCLG02023,LG,NC,3,9,0,4,7,8,1,6
20230603,67539,53645,50500,62802,78513,79608,52591,62931,68525,61102,53554,62234,64646,52630,72443,78603,61353,63260,67610,66662,HOME,20230603HTLT02023,LT,HT,6,10,0,8,5,11,1,4
20230604,62363,51648,50500,52591,78513,79608,60523,68525,62931,61102,53554,62234,61353,52630,72443,78603,63260,66662,66614,65464,AWAY,20230604HTLT02023,LT,HT,0,4,0,4,6,15,1,3
20230604,69108,60263,62415,68119,66108,53123,69102,76290,79109,77243,65207,77532,69995,79215,53955,63963,74465,62244,51907,66965,AWAY,20230604NCLG02023,LG,NC,1,3,0,4,3,7,1,6
20230604,69068,51264,64004,79402,68050,75125,78548,64007,76313,68504,64166,79231,51203,76232,78224,64153,53211,74206,63202,67207,HOME,20230604OBKT02023,KT,OB,5,8,0,6,2,6,3,1
20230604,53714,52457,53764,68743,79192,66715,69737,66706,78288,66704,65703,51417,66838,51463,74540,52415,65132,50458,64407,68463,HOME,20230604SSHH02023,HH,SS,10,12,1,4,5,6,0,10
20230604,53833,51359,50854,76267,75847,53827,62895,67893,69813,50820,51865,63920,65357,67341,50350,67304,75566,64346,51344,53344,AWAY,20230604WOSK02023,SK,WO,3,8,0,4,4,10,1,2
20230606,74513,79764,79231,69238,76232,64153,53211,78224,79240,51203,67207,53764,68743,79192,66715,69737,78288,66706,66657,65703,HOME,20230606HHOB02023,OB,HH,4,10,0,3,1,10,1,4
20230606,69343,69103,63920,67304,67341,50350,75566,65357,51344,64346,53344,62415,68119,66108,53123,79365,69102,79109,77564,53144,AWAY,20230606LGWO02023,WO,LG,1,6,0,5,9,15,0,3
20230606,53613,53825,62234,64646,52630,72443,78603,63260,64560,69727,66662,50854,67893,75847,53827,69813,62895,76802,62925,62864,AWAY,20230606SKHT02023,HT,SK,1,6,1,5,2,8,1,1
20230606,64021,64001,50500,78513,52547,79608,60523,52591,62931,61102,62802,64004,67006,68050,75125,78548,76313,68504,64166,64115,AWAY,20230606KTLT02023,LT,KT,1,4,1,1,4,7,0,6
20230606,77446,53927,50458,51463,51417,74540,66838,68463,75334,52415,64407,77532,69995,79215,53955,63963,74465,62244,63905,51907,HOME,20230606NCSS02023,SS,NC,9,9,0,7,6,8,0,5
20230607,61365,51948,50458,66838,51417,74540,51463,75334,52415,78122,64407,77532,69995,79215,63963,53955,74465,62244,51907,66965,AWAY,20230607NCSS02023,SS,NC,0,9,1,2,4,10,1,3
20230607,53375,52145,67304,52348,67341,50350,65357,75566,79456,51344,78135,66108,62415,69102,53123,79365,79109,77564,50167,65207,DRAW,20230607LGWO02023,WO,LG,5,10,2,9,5,8,2,7
20230607,77637,69839,62234,64646,52630,72443,78603,64560,63260,69727,63722,50854,67893,75847,53827,69813,60558,76802,62864,62925,AWAY,20230607SKHT02023,HT,SK,8,12,0,7,9,13,0,4
20230607,68249,52701,79231,69238,76232,64153,78224,79240,53211,64468,67207,53764,68743,69737,79192,66715,78288,66706,69766,65703,HOME,20230607HHOB02023,OB,HH,6,10,1,4,3,11,1,4
20230607,52528,65056,53554,69517,78513,52547,60523,62931,61102,62802,67504,76313,67006,64007,75125,78548,68504,64166,64115,53058,AWAY,20230607KTLT02023,LT,KT,2,5,1,0,3,9,2,6
20230608,53664,60841,62234,64646,52630,72443,78603,61353,63260,66662,66614,50854,67893,75847,76267,53827,50820,60558,62864,76802,AWAY,20230608SKHT02023,HT,SK,4,3,1,9,5,6,0,3
20230608,50441,66920,50458,51463,66838,74540,75334,65132,52415,68463,53400,77532,69995,79215,63963,53955,74465,66965,64022,50902,AWAY,20230608NCSS02023,SS,NC,1,9,2,7,7,10,1,4
20230608,50558,65516,53554,69517,78513,79608,52591,62931,62802,61102,50500,64004,79402,64007,75125,68504,50066,76313,53058,64166,AWAY,20230608KTLT02023,LT,KT,6,12,1,4,7,13,1,11
20230608,69045,65764,79231,69238,76232,64153,78224,79240,66233,74206,67207,53764,68743,69737,79192,66715,66657,66706,66707,65703,HOME,20230608HHOB02023,OB,HH,2,6,0,2,1,5,1,0
20230608,65320,50157,63920,67304,67341,50350,65357,78135,79456,51344,68346,66108,68119,69102,53123,79365,79109,68106,62415,65207,HOME,20230608LGWO02023,WO,LG,13,20,0,3,0,6,1,2
20230609,51230,53645,79231,69238,76232,64153,66233,79240,74206,63202,67207,62234,61353,52630,72443,78603,63260,69727,66662,64646,AWAY,20230609HTOB02023,OB,HT,3,6,0,6,7,13,0,6
20230609,52720,61101,68743,66657,69737,79192,66715,78288,53764,66706,65703,66108,68119,76290,53123,79365,69102,79109,62415,65207,HOME,20230609LGHH02023,HH,LG,6,11,1,4,5,7,1,6
20230609,69446,67539,50458,51417,51463,74540,66838,75334,52415,68463,64407,53554,78513,79608,52547,52591,69517,62802,67504,68518,AWAY,20230609LTSS02023,SS,LT,1,8,1,3,5,11,0,3
20230609,53913,50859,77532,66965,79215,63963,53955,74465,62244,63905,51907,50854,67893,75847,53827,76267,69813,62895,50820,62864,HOME,20230609SKNC02023,NC,SK,5,8,0,5,2,9,0,2
20230609,52043,78148,64004,79402,64007,75125,68504,50066,76313,67006,64166,63920,67304,67341,50350,65357,78135,53344,51344,68346,HOME,20230609WOKT02023,KT,WO,3,6,0,0,2,5,0,11
